Episode 733, Total Reward: 273.6649298231789, Policy Loss: -77.54029083251953, Alpha Loss: 7.362141452027515e-11
Episode 734, Total Reward: 286.92899569460417, Policy Loss: -75.72801971435547, Alpha Loss: 7.34044769412634e-11
Episode 735, Total Reward: 253.4964062709104, Policy Loss: -75.80196380615234, Alpha Loss: 7.365699716821439e-11
Episode 736, Total Reward: 298.7351063607242, Policy Loss: -75.99590301513672, Alpha Loss: 7.377414651399405e-11
Episode 737, Total Reward: 271.6122617115109, Policy Loss: -76.88700866699219, Alpha Loss: 7.356525111301693e-11
Episode 738, Total Reward: 275.1184699170158, Policy Loss: -75.79978942871094, Alpha Loss: 7.368611276703518e-11
Episode 739, Total Reward: 277.01530541184536, Policy Loss: -77.04701232910156, Alpha Loss: 7.352235487090297e-11
Episode 740, Total Reward: 288.75439780241686, Policy Loss: -76.01620483398438, Alpha Loss: 7.340474061923175e-11
Episode 741, Total Reward: 299.3502099870397, Policy Loss: -74.96747589111328, Alpha Loss: 7.320996586734907e-11
Episode 742, Total Reward: 249.35985265104898, Policy Loss: -76.40672302246094, Alpha Loss: 7.313123023822143e-11
Episode 743, Total Reward: 283.03347403706493, Policy Loss: -75.7880630493164, Alpha Loss: 7.317781797189227e-11
Episode 744, Total Reward: 248.96559328899193, Policy Loss: -74.87642669677734, Alpha Loss: 7.3272360401333e-11
Episode 745, Total Reward: 317.55063887109634, Policy Loss: -75.755126953125, Alpha Loss: 7.299713611352843e-11
Episode 746, Total Reward: 290.8707689492494, Policy Loss: -77.26155853271484, Alpha Loss: 7.299369442215209e-11
Episode 747, Total Reward: 237.6006067234265, Policy Loss: -78.38462829589844, Alpha Loss: 7.269894408690192e-11
Episode 748, Total Reward: 279.96261719969164, Policy Loss: -77.19184875488281, Alpha Loss: 7.31505273021682e-11
Episode 749, Total Reward: 290.51490018221057, Policy Loss: -77.16519165039062, Alpha Loss: 7.292422915528007e-11
Episode 750, Total Reward: 267.10612884829754, Policy Loss: -77.4440689086914, Alpha Loss: 7.240189697776955e-11
Episode 751, Total Reward: 252.93775776394244, Policy Loss: -76.20037841796875, Alpha Loss: 7.273464469603752e-11
Episode 752, Total Reward: 293.4204465068172, Policy Loss: -78.14604949951172, Alpha Loss: 7.227182047264691e-11
Episode 753, Total Reward: 238.82640743800818, Policy Loss: -76.33424377441406, Alpha Loss: 7.228766196742953e-11
Episode 754, Total Reward: 267.4910503527056, Policy Loss: -78.74540710449219, Alpha Loss: 7.263256662781714e-11
Episode 755, Total Reward: 241.02138260716507, Policy Loss: -77.36210632324219, Alpha Loss: 7.222375475457454e-11
Episode 756, Total Reward: 280.7901864918583, Policy Loss: -78.21633911132812, Alpha Loss: 7.260292367305965e-11
Episode 757, Total Reward: 280.4939075915714, Policy Loss: -76.06085968017578, Alpha Loss: 7.225774145691588e-11
Episode 758, Total Reward: 257.419180936025, Policy Loss: -75.64015197753906, Alpha Loss: 7.202500401648493e-11
Episode 759, Total Reward: 281.0490719944659, Policy Loss: -76.73031616210938, Alpha Loss: 7.21993576036084e-11
Episode 760, Total Reward: 286.75901389590376, Policy Loss: -76.47655487060547, Alpha Loss: 7.19786036329495e-11
Episode 761, Total Reward: 310.5711661439617, Policy Loss: -77.6949462890625, Alpha Loss: 7.23030663118962e-11
Episode 762, Total Reward: 299.5373129899066, Policy Loss: -78.14042663574219, Alpha Loss: 7.206995417119444e-11
Episode 763, Total Reward: 292.7875167580372, Policy Loss: -77.41575622558594, Alpha Loss: 7.219925352019985e-11
Episode 764, Total Reward: 282.0462429858818, Policy Loss: -77.7303237915039, Alpha Loss: 7.165067844594475e-11
Episode 765, Total Reward: 286.6005560526868, Policy Loss: -78.53106689453125, Alpha Loss: 7.16715575777016e-11
Episode 766, Total Reward: 261.81585806606085, Policy Loss: -77.02179718017578, Alpha Loss: 7.196498258421613e-11
Episode 767, Total Reward: 236.7091815457176, Policy Loss: -75.65415954589844, Alpha Loss: 7.168695498327438e-11
Episode 768, Total Reward: 286.54877079211275, Policy Loss: -78.4708251953125, Alpha Loss: 7.1489342223785e-11
Episode 769, Total Reward: 300.6577038723732, Policy Loss: -77.81214904785156, Alpha Loss: 7.152114317454661e-11
Episode 770, Total Reward: 279.28197480568724, Policy Loss: -77.50068664550781, Alpha Loss: 7.15470530043838e-11
Episode 771, Total Reward: 230.46729729881588, Policy Loss: -76.45331573486328, Alpha Loss: 7.14808143231771e-11
Episode 772, Total Reward: 297.73991490238586, Policy Loss: -79.3041763305664, Alpha Loss: 7.105010330077377e-11
Episode 773, Total Reward: 286.6403704813039, Policy Loss: -77.42762756347656, Alpha Loss: 7.146314789929775e-11
Episode 774, Total Reward: 273.7925851788368, Policy Loss: -76.63121795654297, Alpha Loss: 7.090242976071082e-11
Episode 775, Total Reward: 289.91807138224, Policy Loss: -77.95818328857422, Alpha Loss: 7.124154044468867e-11
Episode 776, Total Reward: 269.89226710310817, Policy Loss: -76.88749694824219, Alpha Loss: 7.14975162408038e-11
Episode 777, Total Reward: 280.77616014724697, Policy Loss: -78.47467041015625, Alpha Loss: 7.12900918853343e-11
Episode 778, Total Reward: 291.5410853184463, Policy Loss: -78.95477294921875, Alpha Loss: 7.11043099399511e-11
Episode 779, Total Reward: 295.836225620896, Policy Loss: -79.9070053100586, Alpha Loss: 7.136402579988044e-11
Episode 780, Total Reward: 293.51112764977785, Policy Loss: -77.40699768066406, Alpha Loss: 7.059884621352097e-11
Episode 781, Total Reward: 295.29724410207393, Policy Loss: -79.65367126464844, Alpha Loss: 7.051867423335523e-11
Episode 782, Total Reward: 248.5448778019709, Policy Loss: -77.54916381835938, Alpha Loss: 7.051056266638156e-11
Episode 783, Total Reward: 235.9401220741301, Policy Loss: -80.34463500976562, Alpha Loss: 7.053040096405283e-11
Episode 784, Total Reward: 291.6705986113608, Policy Loss: -79.09645080566406, Alpha Loss: 7.07594469129269e-11
Episode 785, Total Reward: 262.3779527628968, Policy Loss: -78.94771575927734, Alpha Loss: 7.087483377965498e-11
Episode 786, Total Reward: 278.46446954457485, Policy Loss: -77.96456146240234, Alpha Loss: 7.019970715838042e-11
Episode 787, Total Reward: 278.81428662674085, Policy Loss: -77.27960968017578, Alpha Loss: 7.040520944023854e-11
Episode 788, Total Reward: 290.90432381671314, Policy Loss: -77.9706802368164, Alpha Loss: 7.042021132885878e-11
Episode 789, Total Reward: 254.25052767062758, Policy Loss: -80.08504486083984, Alpha Loss: 7.019192171942024e-11
Episode 790, Total Reward: 305.6473765534075, Policy Loss: -78.36331176757812, Alpha Loss: 7.003406188310635e-11
Episode 791, Total Reward: 271.45896654691387, Policy Loss: -78.10829162597656, Alpha Loss: 7.019687608966763e-11
Episode 792, Total Reward: 267.2144723343923, Policy Loss: -77.92413330078125, Alpha Loss: 7.033058163630201e-11
Episode 793, Total Reward: 251.4311634088864, Policy Loss: -77.23299407958984, Alpha Loss: 7.010275693275503e-11
Episode 794, Total Reward: 285.71403532185144, Policy Loss: -78.85061645507812, Alpha Loss: 7.010724639711086e-11
Episode 795, Total Reward: 262.2682667313878, Policy Loss: -77.97384643554688, Alpha Loss: 6.96674315459056e-11
Episode 796, Total Reward: 303.16021972677356, Policy Loss: -80.44867706298828, Alpha Loss: 7.01124783231144e-11
Episode 797, Total Reward: 234.3494746221896, Policy Loss: -78.79446411132812, Alpha Loss: 6.991239531739524e-11
Episode 798, Total Reward: 277.0930797783276, Policy Loss: -79.1783676147461, Alpha Loss: 6.960622356277923e-11
Episode 799, Total Reward: 272.36099563032, Policy Loss: -79.15131378173828, Alpha Loss: 6.996066920228472e-11
Episode 800, Total Reward: 274.5046693179387, Policy Loss: -78.29940795898438, Alpha Loss: 6.981284994544978e-11
Episode 801, Total Reward: 286.82458091181275, Policy Loss: -79.10621643066406, Alpha Loss: 6.945577446515472e-11
Episode 802, Total Reward: 284.6297614205478, Policy Loss: -79.3376693725586, Alpha Loss: 6.968322446843089e-11
Episode 803, Total Reward: 259.0711153410058, Policy Loss: -79.94538879394531, Alpha Loss: 6.959945814122293e-11
Episode 804, Total Reward: 271.93956776094626, Policy Loss: -78.71551513671875, Alpha Loss: 6.957520670702877e-11
Episode 805, Total Reward: 302.8239762088963, Policy Loss: -80.13823699951172, Alpha Loss: 6.963461751663402e-11
Episode 806, Total Reward: 270.31203459892345, Policy Loss: -79.8913803100586, Alpha Loss: 6.920017336931039e-11
Episode 807, Total Reward: 264.6009899595221, Policy Loss: -79.03030395507812, Alpha Loss: 6.942071917315218e-11
Episode 808, Total Reward: 272.13394319354165, Policy Loss: -80.86465454101562, Alpha Loss: 6.953977671475542e-11
Episode 809, Total Reward: 257.96131876752474, Policy Loss: -80.69457244873047, Alpha Loss: 6.879875835696936e-11
Episode 810, Total Reward: 299.51721592816455, Policy Loss: -79.48731231689453, Alpha Loss: 6.904554011866182e-11
Episode 811, Total Reward: 277.81152937448763, Policy Loss: -78.242919921875, Alpha Loss: 6.900786886365751e-11
Episode 812, Total Reward: 316.2076823924865, Policy Loss: -78.82383728027344, Alpha Loss: 6.903204397001872e-11
Episode 813, Total Reward: 279.27392687466624, Policy Loss: -80.92191314697266, Alpha Loss: 6.921318379538022e-11
Episode 814, Total Reward: 278.79842175500266, Policy Loss: -78.7080307006836, Alpha Loss: 6.90051904506106e-11
Episode 815, Total Reward: 268.0972504269149, Policy Loss: -79.660400390625, Alpha Loss: 6.884633141357455e-11
Episode 816, Total Reward: 292.3180758121556, Policy Loss: -78.06871032714844, Alpha Loss: 6.894085302633357e-11
Episode 817, Total Reward: 255.20290391548588, Policy Loss: -79.75995635986328, Alpha Loss: 6.851420125686403e-11
Episode 818, Total Reward: 267.3838085293704, Policy Loss: -79.8898696899414, Alpha Loss: 6.862362067483474e-11
Episode 819, Total Reward: 246.9065196133052, Policy Loss: -79.18870544433594, Alpha Loss: 6.858228568384916e-11
Episode 820, Total Reward: 283.03561099289414, Policy Loss: -78.9656982421875, Alpha Loss: 6.864910029324989e-11
Episode 821, Total Reward: 283.9024203100413, Policy Loss: -80.46631622314453, Alpha Loss: 6.86663573223889e-11
Episode 822, Total Reward: 304.46137176810487, Policy Loss: -78.97563171386719, Alpha Loss: 6.858356244032748e-11
Episode 823, Total Reward: 256.0929818140733, Policy Loss: -78.81062316894531, Alpha Loss: 6.84038797826858e-11
Episode 824, Total Reward: 254.4372981279879, Policy Loss: -81.89833068847656, Alpha Loss: 6.812427011393396e-11
Episode 825, Total Reward: 294.9424941634369, Policy Loss: -78.89228820800781, Alpha Loss: 6.810759595188287e-11
Episode 826, Total Reward: 247.16433637999356, Policy Loss: -77.60298156738281, Alpha Loss: 6.796464779856848e-11
Episode 827, Total Reward: 309.75566763350434, Policy Loss: -79.2220687866211, Alpha Loss: 6.81399658919446e-11
Episode 828, Total Reward: 300.2655905621458, Policy Loss: -81.18195343017578, Alpha Loss: 6.787885531434057e-11
Episode 829, Total Reward: 294.1800757863123, Policy Loss: -79.19630432128906, Alpha Loss: 6.81044456940505e-11
Episode 830, Total Reward: 252.89913548831137, Policy Loss: -78.87418365478516, Alpha Loss: 6.788750117614484e-11
Episode 831, Total Reward: 261.39247407567314, Policy Loss: -79.59828186035156, Alpha Loss: 6.776177535749994e-11
Episode 832, Total Reward: 269.7913837418591, Policy Loss: -79.62551879882812, Alpha Loss: 6.785381978513527e-11
Episode 833, Total Reward: 280.55614071161455, Policy Loss: -80.32648468017578, Alpha Loss: 6.749900638425288e-11
Episode 834, Total Reward: 316.9711119203922, Policy Loss: -80.39305114746094, Alpha Loss: 6.788150597181186e-11
Episode 835, Total Reward: 284.90221978397085, Policy Loss: -80.18502044677734, Alpha Loss: 6.756536302665594e-11
Episode 836, Total Reward: 264.522728584441, Policy Loss: -79.43090057373047, Alpha Loss: 6.782888833933853e-11
Episode 837, Total Reward: 285.56002215306376, Policy Loss: -79.10812377929688, Alpha Loss: 6.735566965287987e-11
Episode 838, Total Reward: 279.8501057005868, Policy Loss: -81.32984924316406, Alpha Loss: 6.761721738079984e-11
Episode 839, Total Reward: 278.7443137503609, Policy Loss: -80.08035278320312, Alpha Loss: 6.758885118252067e-11
Episode 840, Total Reward: 282.9078719626098, Policy Loss: -80.45106506347656, Alpha Loss: 6.731312729435501e-11
Episode 841, Total Reward: 266.47138826816, Policy Loss: -80.56547546386719, Alpha Loss: 6.726180723504172e-11
Episode 842, Total Reward: 276.55475264347706, Policy Loss: -79.30696868896484, Alpha Loss: 6.712084360538384e-11
Episode 843, Total Reward: 251.1265446085959, Policy Loss: -81.22474670410156, Alpha Loss: 6.741783520336497e-11
Episode 844, Total Reward: 286.60105489921807, Policy Loss: -79.70088958740234, Alpha Loss: 6.695850818250193e-11
Episode 845, Total Reward: 296.90008011314734, Policy Loss: -78.46296691894531, Alpha Loss: 6.724717310779837e-11
Episode 846, Total Reward: 300.5847678272546, Policy Loss: -80.2424545288086, Alpha Loss: 6.697773585750966e-11
Episode 847, Total Reward: 304.33463286443765, Policy Loss: -79.9469985961914, Alpha Loss: 6.689213766231106e-11
Episode 848, Total Reward: 279.14063656806456, Policy Loss: -79.54820251464844, Alpha Loss: 6.709225536249974e-11
Episode 849, Total Reward: 262.33124199804837, Policy Loss: -81.3261947631836, Alpha Loss: 6.685287740060275e-11
Episode 850, Total Reward: 287.1160512614217, Policy Loss: -81.04847717285156, Alpha Loss: 6.671486280085404e-11
Episode 851, Total Reward: 261.233932251171, Policy Loss: -80.71127319335938, Alpha Loss: 6.643458699828741e-11
Episode 852, Total Reward: 298.60777834816145, Policy Loss: -80.238037109375, Alpha Loss: 6.725651979788694e-11
Episode 853, Total Reward: 304.54528804260303, Policy Loss: -81.31236267089844, Alpha Loss: 6.643743888368192e-11
Episode 854, Total Reward: 253.93583620260935, Policy Loss: -81.45559692382812, Alpha Loss: 6.656836193386084e-11
Episode 855, Total Reward: 304.05096408220925, Policy Loss: -80.2973861694336, Alpha Loss: 6.632574350851073e-11
Episode 856, Total Reward: 274.6232598366753, Policy Loss: -79.29888916015625, Alpha Loss: 6.67448041280494e-11
Episode 857, Total Reward: 278.2638301810164, Policy Loss: -80.48035430908203, Alpha Loss: 6.661420720588396e-11
Episode 858, Total Reward: 304.90026188253955, Policy Loss: -81.54496765136719, Alpha Loss: 6.658769369227713e-11
Episode 859, Total Reward: 301.6844562894994, Policy Loss: -80.36720275878906, Alpha Loss: 6.60694346454882e-11
Episode 860, Total Reward: 287.71247193681484, Policy Loss: -79.11490631103516, Alpha Loss: 6.601880153667139e-11
Episode 861, Total Reward: 280.7904915133023, Policy Loss: -81.3003921508789, Alpha Loss: 6.58813698040106e-11
Episode 862, Total Reward: 275.3714172011049, Policy Loss: -80.39936828613281, Alpha Loss: 6.612656255899907e-11
Episode 863, Total Reward: 303.79798230624897, Policy Loss: -78.04939270019531, Alpha Loss: 6.602135504962803e-11
Episode 864, Total Reward: 300.9738883722908, Policy Loss: -79.83483123779297, Alpha Loss: 6.603044500064215e-11
Episode 865, Total Reward: 279.81405120565483, Policy Loss: -81.53898620605469, Alpha Loss: 6.592143497741176e-11
Episode 866, Total Reward: 239.1896976218404, Policy Loss: -81.26793670654297, Alpha Loss: 6.57758639222017e-11
Episode 867, Total Reward: 303.045967403504, Policy Loss: -80.0106430053711, Alpha Loss: 6.566520244222218e-11
Episode 868, Total Reward: 301.21798760409223, Policy Loss: -83.45809936523438, Alpha Loss: 6.554774084621684e-11
Episode 869, Total Reward: 258.47411374976787, Policy Loss: -80.21424865722656, Alpha Loss: 6.54752224660271e-11
Episode 870, Total Reward: 302.2004085673972, Policy Loss: -82.77835083007812, Alpha Loss: 6.55679122107955e-11
Episode 871, Total Reward: 286.33906937735316, Policy Loss: -81.25762939453125, Alpha Loss: 6.537956981356174e-11
Episode 872, Total Reward: 274.4146098891333, Policy Loss: -80.39349365234375, Alpha Loss: 6.561280685435378e-11
Episode 873, Total Reward: 243.80485595020303, Policy Loss: -80.45999145507812, Alpha Loss: 6.54047094261756e-11
Episode 874, Total Reward: 293.92627450087684, Policy Loss: -81.10221862792969, Alpha Loss: 6.522868356562128e-11
Episode 875, Total Reward: 277.5913259414971, Policy Loss: -80.93156433105469, Alpha Loss: 6.552500209089374e-11
Episode 876, Total Reward: 276.795656586175, Policy Loss: -81.33616638183594, Alpha Loss: 6.54052506599001e-11
Episode 877, Total Reward: 253.27059590229413, Policy Loss: -82.59709167480469, Alpha Loss: 6.543552505400285e-11
Episode 878, Total Reward: 251.41734121913106, Policy Loss: -83.0677719116211, Alpha Loss: 6.538775076947445e-11
Episode 879, Total Reward: 298.216020162212, Policy Loss: -80.55789184570312, Alpha Loss: 6.48348111309538e-11
Episode 880, Total Reward: 265.6133316364212, Policy Loss: -81.49788665771484, Alpha Loss: 6.48515199874744e-11
Episode 881, Total Reward: 273.4921303961869, Policy Loss: -82.83333587646484, Alpha Loss: 6.535632451898366e-11
Episode 882, Total Reward: 266.05465892436155, Policy Loss: -80.2337646484375, Alpha Loss: 6.498143689803726e-11
Episode 883, Total Reward: 297.21327955173695, Policy Loss: -82.93358612060547, Alpha Loss: 6.484131287454176e-11
Episode 884, Total Reward: 253.46664112280357, Policy Loss: -81.74128723144531, Alpha Loss: 6.501575666728598e-11
Episode 885, Total Reward: 268.5720476655235, Policy Loss: -80.6882553100586, Alpha Loss: 6.464928592464503e-11
Episode 886, Total Reward: 285.4341410505542, Policy Loss: -81.9406509399414, Alpha Loss: 6.498102750329693e-11
Episode 887, Total Reward: 259.74764659393406, Policy Loss: -81.25054168701172, Alpha Loss: 6.493042908894964e-11
Episode 888, Total Reward: 276.55760099125, Policy Loss: -82.00853729248047, Alpha Loss: 6.456376405727937e-11
Episode 889, Total Reward: 254.4844986707701, Policy Loss: -80.83377838134766, Alpha Loss: 6.46721565189523e-11
Episode 890, Total Reward: 306.9059256790388, Policy Loss: -83.03312683105469, Alpha Loss: 6.454928258570192e-11
Episode 891, Total Reward: 275.0927595071821, Policy Loss: -82.45923614501953, Alpha Loss: 6.464558749419425e-11
Episode 892, Total Reward: 283.19750085526823, Policy Loss: -82.43550109863281, Alpha Loss: 6.453550888130266e-11
Episode 893, Total Reward: 267.8407797234572, Policy Loss: -81.7667465209961, Alpha Loss: 6.469273033937739e-11
Episode 894, Total Reward: 275.74104816327997, Policy Loss: -81.59861755371094, Alpha Loss: 6.476678221511989e-11
Episode 895, Total Reward: 280.12403374886793, Policy Loss: -82.89446258544922, Alpha Loss: 6.44641839908644e-11
Episode 896, Total Reward: 273.32169709584684, Policy Loss: -83.28912353515625, Alpha Loss: 6.444603184441178e-11
Episode 897, Total Reward: 313.7553863658959, Policy Loss: -82.24345397949219, Alpha Loss: 6.418750253534e-11
Episode 898, Total Reward: 251.86179557932087, Policy Loss: -81.84001922607422, Alpha Loss: 6.427331583624962e-11
Episode 899, Total Reward: 233.15798178758334, Policy Loss: -83.53521728515625, Alpha Loss: 6.448712397411072e-11
Episode 900, Total Reward: 285.5389882352831, Policy Loss: -81.46723937988281, Alpha Loss: 6.455234263791354e-11
Episode 901, Total Reward: 273.53454087263424, Policy Loss: -84.10970306396484, Alpha Loss: 6.427605669934167e-11
Episode 902, Total Reward: 314.03410322213165, Policy Loss: -83.37422180175781, Alpha Loss: 6.41864408845727e-11
Episode 903, Total Reward: 282.6130024886165, Policy Loss: -81.59496307373047, Alpha Loss: 6.40848624167134e-11
Episode 904, Total Reward: 272.4785704976068, Policy Loss: -79.48512268066406, Alpha Loss: 6.417243125778072e-11
Episode 905, Total Reward: 295.8183995852826, Policy Loss: -82.77166748046875, Alpha Loss: 6.37477778897555e-11
Episode 906, Total Reward: 255.48856862251148, Policy Loss: -84.38896942138672, Alpha Loss: 6.386900730515066e-11
Episode 907, Total Reward: 255.78888505696875, Policy Loss: -83.076171875, Alpha Loss: 6.394474533211181e-11
Episode 908, Total Reward: 275.71962377973483, Policy Loss: -82.50151062011719, Alpha Loss: 6.392621848538838e-11
Episode 909, Total Reward: 265.6022031159721, Policy Loss: -82.09568786621094, Alpha Loss: 6.358567838926632e-11
Episode 910, Total Reward: 297.4823389439721, Policy Loss: -84.4576416015625, Alpha Loss: 6.381482842154895e-11
Episode 911, Total Reward: 298.20642158018245, Policy Loss: -81.93537139892578, Alpha Loss: 6.369693661412157e-11
Episode 912, Total Reward: 312.64056461283604, Policy Loss: -82.6908950805664, Alpha Loss: 6.343543745845892e-11
Episode 913, Total Reward: 288.59768483111753, Policy Loss: -83.99031829833984, Alpha Loss: 6.334612001612783e-11
Episode 914, Total Reward: 300.306861687582, Policy Loss: -82.05621337890625, Alpha Loss: 6.336182967192627e-11
Episode 915, Total Reward: 267.8090241869741, Policy Loss: -83.84583282470703, Alpha Loss: 6.348422482149729e-11
Episode 916, Total Reward: 302.31484749542074, Policy Loss: -83.98799133300781, Alpha Loss: 6.3326538457531e-11
Episode 917, Total Reward: 298.06125526317004, Policy Loss: -84.10133361816406, Alpha Loss: 6.321273365861302e-11
Episode 918, Total Reward: 284.9467731268219, Policy Loss: -83.41703796386719, Alpha Loss: 6.343882363868403e-11
Episode 919, Total Reward: 257.47546078271466, Policy Loss: -84.25225830078125, Alpha Loss: 6.336036556531255e-11
Episode 920, Total Reward: 237.28538596383203, Policy Loss: -84.26356506347656, Alpha Loss: 6.30294358372474e-11
Episode 921, Total Reward: 276.556943342337, Policy Loss: -83.16786193847656, Alpha Loss: 6.320029916073722e-11
Episode 922, Total Reward: 282.8405218029281, Policy Loss: -82.6487808227539, Alpha Loss: 6.352611492399518e-11
Episode 923, Total Reward: 281.7950864165067, Policy Loss: -82.47412109375, Alpha Loss: 6.290089282767752e-11
Episode 924, Total Reward: 302.2811836982589, Policy Loss: -83.532470703125, Alpha Loss: 6.32123381416605e-11
Episode 925, Total Reward: 266.89599067606656, Policy Loss: -83.87019348144531, Alpha Loss: 6.339018893131154e-11
Episode 926, Total Reward: 270.24231332118785, Policy Loss: -82.48377227783203, Alpha Loss: 6.305413136065141e-11
Episode 927, Total Reward: 267.41618666209666, Policy Loss: -83.9488296508789, Alpha Loss: 6.277520864239605e-11
Episode 928, Total Reward: 280.0170708030645, Policy Loss: -84.0047378540039, Alpha Loss: 6.28054760976049e-11
Episode 929, Total Reward: 269.60390498402455, Policy Loss: -83.35832977294922, Alpha Loss: 6.271588109951765e-11
Episode 930, Total Reward: 291.0274761355157, Policy Loss: -83.89046478271484, Alpha Loss: 6.28289156812123e-11
Episode 931, Total Reward: 291.2027065519386, Policy Loss: -82.37882232666016, Alpha Loss: 6.271238389699008e-11
Episode 932, Total Reward: 258.4828610014646, Policy Loss: -82.55397033691406, Alpha Loss: 6.284270326339936e-11
Episode 933, Total Reward: 254.1995279517269, Policy Loss: -83.74890899658203, Alpha Loss: 6.250024803255982e-11
Episode 934, Total Reward: 295.8322758437681, Policy Loss: -82.19549560546875, Alpha Loss: 6.22530083038697e-11
Episode 935, Total Reward: 283.73561741131607, Policy Loss: -82.62403869628906, Alpha Loss: 6.241954869645738e-11
Episode 936, Total Reward: 290.4932071078504, Policy Loss: -83.40322875976562, Alpha Loss: 6.218513204370169e-11
Episode 937, Total Reward: 267.7921967707232, Policy Loss: -83.52627563476562, Alpha Loss: 6.23664869747742e-11
Episode 938, Total Reward: 250.49718644578158, Policy Loss: -82.85308074951172, Alpha Loss: 6.237823452215352e-11
Episode 939, Total Reward: 269.9361200009938, Policy Loss: -83.33081817626953, Alpha Loss: 6.259991830459555e-11
Episode 940, Total Reward: 304.4689261212452, Policy Loss: -82.30182647705078, Alpha Loss: 6.230492510805874e-11
Episode 941, Total Reward: 289.66766763323443, Policy Loss: -83.76567840576172, Alpha Loss: 6.208886182967888e-11
Episode 942, Total Reward: 292.2000097795931, Policy Loss: -82.43700408935547, Alpha Loss: 6.24345020128203e-11
Episode 943, Total Reward: 250.42545060597715, Policy Loss: -84.41825866699219, Alpha Loss: 6.206568592403983e-11
Episode 944, Total Reward: 291.9525041416023, Policy Loss: -82.50489807128906, Alpha Loss: 6.196563401283939e-11
Episode 945, Total Reward: 263.4416706578329, Policy Loss: -84.14539337158203, Alpha Loss: 6.226634485795302e-11
Episode 946, Total Reward: 283.7007965871636, Policy Loss: -83.52423095703125, Alpha Loss: 6.18278345188017e-11
Episode 947, Total Reward: 291.03477522428227, Policy Loss: -82.05134582519531, Alpha Loss: 6.206815617026962e-11
Episode 948, Total Reward: 303.1299620201048, Policy Loss: -81.7743148803711, Alpha Loss: 6.22714657616541e-11
Episode 949, Total Reward: 303.1097219875788, Policy Loss: -81.653076171875, Alpha Loss: 6.181334610833034e-11
Episode 950, Total Reward: 284.43708218850804, Policy Loss: -80.91743469238281, Alpha Loss: 6.175514960515827e-11
Episode 951, Total Reward: 250.5389527280398, Policy Loss: -82.94397735595703, Alpha Loss: 6.173049571511768e-11
Episode 952, Total Reward: 289.1651867984431, Policy Loss: -80.80638122558594, Alpha Loss: 6.170395444593524e-11
Episode 953, Total Reward: 142.70928776139098, Policy Loss: -84.27396392822266, Alpha Loss: 6.157824250507815e-11
Episode 954, Total Reward: 322.2800233950037, Policy Loss: -82.2953872680664, Alpha Loss: 6.156333082207865e-11
Episode 955, Total Reward: 289.4844060624036, Policy Loss: -82.47163391113281, Alpha Loss: 6.139927455350858e-11
Episode 956, Total Reward: 279.86871200076064, Policy Loss: -81.81239318847656, Alpha Loss: 6.11291919860868e-11
Episode 957, Total Reward: 308.4608604890925, Policy Loss: -81.02095794677734, Alpha Loss: 6.13206360688956e-11
Episode 958, Total Reward: 276.2690172752492, Policy Loss: -81.94805908203125, Alpha Loss: 6.112541028890917e-11
Episode 959, Total Reward: 265.90842150624974, Policy Loss: -82.63258361816406, Alpha Loss: 6.116447626158816e-11
Episode 960, Total Reward: 289.27639270803076, Policy Loss: -80.95225524902344, Alpha Loss: 6.113121814310674e-11
Episode 961, Total Reward: 288.21444455393043, Policy Loss: -81.63175964355469, Alpha Loss: 6.107984951153611e-11
Episode 962, Total Reward: 305.7543323858463, Policy Loss: -83.1480712890625, Alpha Loss: 6.089245080387329e-11
Episode 963, Total Reward: 266.59818654628873, Policy Loss: -84.021484375, Alpha Loss: 6.081242454047953e-11
Episode 964, Total Reward: 277.4683435960844, Policy Loss: -85.35592651367188, Alpha Loss: 6.090865312113891e-11
Episode 965, Total Reward: 286.8396028947404, Policy Loss: -82.09866333007812, Alpha Loss: 6.074290376245628e-11
Episode 966, Total Reward: 302.57778561956513, Policy Loss: -82.30299377441406, Alpha Loss: 6.064326124599617e-11
Episode 967, Total Reward: 272.9514941252468, Policy Loss: -84.5479507446289, Alpha Loss: 6.084995701760576e-11
Episode 968, Total Reward: 265.64181207572983, Policy Loss: -83.97103881835938, Alpha Loss: 6.084267117900666e-11
Episode 969, Total Reward: 277.2561505343008, Policy Loss: -83.14896392822266, Alpha Loss: 6.076166653157244e-11
Episode 970, Total Reward: 276.1883736791651, Policy Loss: -84.51689910888672, Alpha Loss: 6.038389233076202e-11
Episode 971, Total Reward: 268.1043923092527, Policy Loss: -82.61772155761719, Alpha Loss: 6.044888201106602e-11
Episode 972, Total Reward: 248.93991260646524, Policy Loss: -83.372802734375, Alpha Loss: 6.077564840278882e-11
Episode 973, Total Reward: 263.87762266784284, Policy Loss: -83.28266143798828, Alpha Loss: 6.055288215289778e-11
Episode 974, Total Reward: 302.93990985217425, Policy Loss: -81.19200134277344, Alpha Loss: 6.01663094346172e-11
Episode 975, Total Reward: 284.9878405902757, Policy Loss: -84.72542572021484, Alpha Loss: 6.027350840653867e-11
Episode 976, Total Reward: 255.44325009564673, Policy Loss: -83.6381607055664, Alpha Loss: 6.01636379604642e-11
Episode 977, Total Reward: 294.8702401330851, Policy Loss: -83.02420043945312, Alpha Loss: 6.012508546593409e-11
Episode 978, Total Reward: 290.0308225048091, Policy Loss: -83.29745483398438, Alpha Loss: 6.031527360894628e-11
